23;1;1757;957;27;47
23;3;2580;946;25;72
23;4;3575;943;55;141
23;5;34;947;12;29
23;8;467;950;11;45
23;7;48;949;12;25
23;6;68;947;9;27
23;9;748;957;24;81
23;12;1119;961;14;40
23;10;910;954;35;147
23;11;1260;953;15;42
24;0;1498;953;32;96
24;2;1941;954;22;54
24;1;1757;957;27;47
24;3;2580;946;25;72
24;4;3575;946;55;136
24;5;34;947;12;29
24;8;467;948;11;47
24;7;48;949;12;25
24;6;68;947;12;27
24;9;748;957;24;81
24;10;910;954;35;147
24;12;1119;961;14;40
24;11;1260;953;15;42
25;0;1498;953;32;94
25;2;1941;954;22;54
25;1;1754;957;30;47
25;3;2580;946;25;72
25;4;3575;943;52;138
25;5;36;949;10;25
25;8;467;950;11;45
25;7;48;949;12;25
25;6;68;947;12;27
25;9;748;957;24;81
25;10;910;954;35;147
25;12;1119;961;14;40
25;11;1260;953;17;40
26;0;1498;953;32;94
26;2;1941;954;22;54
26;1;1754;957;30;47
26;3;2580;946;25;72
26;4;3573;946;54;135
26;8;467;950;11;45
26;5;36;949;10;25
26;7;48;949;12;25
26;6;68;947;12;27
26;9;748;957;24;81
26;10;910;954;35;147
26;12;1119;961;14;40
26;11;1260;953;17;40
27;0;1498;953;32;96
27;2;1941;954;22;54
27;1;1754;957;30;47
27;3;2580;946;25;72
27;4;3573;946;52;135
27;8;467;950;11;45
27;5;36;949;10;25
27;6;68;947;12;27
27;7;48;949;12;25
27;9;748;957;24;83
27;10;910;954;35;147
27;11;1260;953;17;40
27;12;1119;959;14;40
28;0;1498;953;32;96
28;2;1941;954;22;54
28;1;1752;957;32;47
28;3;2580;946;25;72
28;4;3573;946;50;135
28;5;36;949;10;25
28;8;467;950;11;45
28;6;68;947;12;27
28;7;51;949;9;25
28;9;748;957;24;83
28;11;1260;953;17;40
28;10;910;954;35;147
28;12;1119;959;14;40
29;0;1498;953;32;96
29;2;1941;954;22;54
29;1;1752;954;35;50
29;3;2580;946;25;72
29;4;3573;946;50;135
29;8;467;950;11;45
29;5;36;949;10;27
29;7;51;949;9;25
29;6;68;947;12;27
29;9;748;957;24;83
29;11;1260;953;17;40
29;10;910;954;35;147
29;12;1119;959;14;40
30;0;1498;953;32;96
30;2;1941;954;22;54
30;1;1750;954;34;53
30;3;2580;946;25;72
30;4;3573;948;50;131
30;5;36;949;10;25
30;8;467;950;11;45
30;6;68;947;12;27
30;7;51;949;9;25
30;9;748;957;24;83
30;11;1260;953;17;40
30;10;910;954;35;147
30;12;1119;959;14;40
31;0;1498;953;32;94
31;2;1941;954;22;54
31;1;1752;957;32;50
31;3;2580;946;25;72
31;4;3569;941;43;142
31;8;467;950;11;45
31;5;36;949;12;25
31;7;51;949;9;25
31;6;68;947;12;27
31;9;748;957;24;83
31;11;1260;953;17;40
31;10;910;954;35;147
31;12;1119;959;14;40
32;0;1498;953;32;94
32;2;1941;954;24;54
32;1;1752;957;32;47
32;3;2580;946;25;72
32;4;3569;944;43;136
32;8;467;950;11;44
32;5;36;949;12;25
32;6;68;947;12;27
32;7;51;949;9;25
32;9;748;957;24;83
32;11;1260;953;17;40
32;10;910;954;35;147
32;12;1119;959;16;40
33;0;1498;953;32;94
33;2;1941;954;22;54
33;1;1728;950;56;57
33;3;2580;946;25;74
33;4;3569;944;41;136
33;8;467;950;11;44
33;5;36;949;12;25
33;7;51;949;9;25
33;6;68;947;12;27
33;9;748;957;24;83
33;10;910;952;35;149
33;11;1260;953;17;40
33;12;1119;959;16;40
34;0;1492;953;31;93
34;2;1941;954;22;54
34;1;1752;959;30;45
34;3;2580;946;25;74
34;4;3567;944;43;136
34;8;467;950;11;44
34;5;39;949;9;25
34;6;68;947;12;27
34;7;48;949;10;25
34;9;748;957;24;83
34;11;1260;953;17;40
34;10;910;952;35;149
34;12;1122;959;13;40
35;0;1496;953;34;94
35;2;1941;954;22;54
35;1;1725;952;57;52
35;3;2580;946;25;74
35;4;3565;944;43;136
35;8;467;950;11;44
35;5;39;949;9;25
35;6;68;947;12;27
35;7;48;949;10;25
35;9;748;954;24;86
35;11;1260;953;17;40
35;10;910;952;35;149
35;12;1122;959;13;40
36;0;1492;955;31;91
36;2;1941;954;24;54
36;1;1750;961;30;43
36;3;2580;946;25;72
36;4;3565;944;41;136
36;8;467;950;11;44
36;5;39;949;9;25
36;6;68;949;12;25
36;7;48;949;10;25
36;9;748;957;26;83
36;11;1260;953;17;40
36;10;910;952;37;149
36;12;1122;959;13;40
37;0;1492;955;33;91
37;2;1941;954;24;54
37;1;1750;959;30;45
37;3;2580;946;25;72
37;4;3565;946;41;134
37;8;467;950;11;44
37;5;39;949;12;25
37;6;68;949;12;25
37;9;748;957;26;83
37;10;910;952;37;149
37;11;1260;953;19;40
37;12;1122;959;13;42
38;0;1491;955;34;91
38;2;1941;954;24;54
38;1;1739;952;34;52
38;3;2580;946;25;72
38;4;3563;946;43;134
38;8;467;950;11;44
38;14;39;949;9;25
38;15;48;949;10;25
38;6;68;949;12;25
38;9;748;957;26;83
38;10;910;949;37;152
38;11;1260;953;19;40
38;12;1122;959;13;42
39;0;1491;955;32;93
39;2;1939;954;26;54
39;1;1739;952;34;52
39;3;2580;946;25;72
39;4;3565;946;41;134
39;8;467;950;11;44
39;14;39;949;9;25
39;15;48;949;10;25
39;6;68;949;12;25
39;9;748;957;26;83
39;10;910;949;37;152
39;11;1260;953;19;40
39;12;1122;959;13;42
40;0;1491;955;32;93
40;2;1939;954;26;54
40;1;1725;952;52;52
40;3;2580;946;25;72
40;4;3563;946;41;134
40;8;467;950;11;44
40;14;39;949;9;25
40;15;48;949;10;25
40;6;68;949;12;25
40;9;748;957;26;83
40;10;910;949;37;152
40;11;1260;953;19;40
40;12;1122;959;13;42
41;0;1491;957;32;91
41;2;1939;954;26;54
41;1;1739;954;36;50
41;3;2580;946;25;72
41;4;3561;946;43;134
41;8;467;950;11;44
41;14;39;949;12;25
41;6;75;949;9;25
41;9;725;952;25;89
41;10;910;949;37;152
41;11;1260;953;19;40
41;12;1122;959;13;42
42;0;1491;957;32;91
42;2;1939;954;26;54
42;1;1739;954;36;50
42;3;2580;946;25;72
42;4;3559;944;45;136
42;8;467;950;11;44
42;14;39;949;12;25
42;6;75;949;9;25
42;9;725;952;25;89
42;10;910;949;37;152
42;11;1260;953;20;40
42;12;1122;959;13;42
43;0;1491;959;32;89
43;2;1939;954;26;54
43;1;1739;954;34;52
43;3;2580;946;25;72
43;4;3557;946;47;134
43;8;467;950;11;44
43;14;46;949;12;25
43;6;75;947;9;27
43;9;725;952;25;89
43;16;750;957;24;85
43;10;910;952;37;149
43;11;1260;955;20;38
43;12;1122;959;13;42
44;0;1491;961;32;87
44;1;1739;954;34;52
44;2;1939;954;26;54
44;3;2580;946;25;72
44;4;3555;946;49;134
44;8;467;950;11;44
44;14;46;949;12;25
44;6;75;947;9;27
44;15;65;949;10;25
44;9;725;952;25;89
44;16;750;957;27;86
44;10;910;952;37;149
44;11;1260;955;20;38
44;12;1122;961;13;40
45;0;1489;963;33;85
45;1;1739;954;34;52
45;2;1939;954;26;54
45;3;2580;946;25;72
45;4;3555;946;49;134
45;8;467;950;11;45
45;14;46;949;12;25
45;6;75;947;9;27
45;15;65;949;10;25
45;9;725;952;25;89
45;16;750;957;24;85
45;10;910;952;37;149
45;11;1262;955;18;38
45;12;1122;961;13;40
46;0;1489;963;33;85
46;1;1739;954;34;52
46;2;1939;954;24;54
46;3;2580;946;25;72
46;4;3553;946;51;134
46;8;466;950;12;45
46;14;46;949;12;25
46;6;77;949;7;25
46;15;63;949;12;25
46;9;725;952;25;89
46;16;750;957;27;86
46;10;910;954;39;147
46;11;1262;955;18;38
46;12;1122;961;13;40
47;0;1489;963;31;85
47;1;1736;954;34;52
47;2;1939;954;24;54
47;3;2580;946;25;72
47;4;3553;946;49;134
47;8;466;950;12;45
47;14;46;949;12;25
47;6;77;947;10;27
47;15;63;949;9;25
47;9;725;954;25;87
47;16;750;957;27;86
47;10;910;954;39;147
47;11;1262;955;18;38
47;12;1122;961;13;40
48;0;1489;961;31;87
48;2;1939;954;24;54
48;1;1734;954;36;52
48;3;2580;946;25;72
48;4;3553;946;49;134
48;8;466;948;12;47
48;14;46;949;12;25
48;6;77;947;10;27
48;15;63;949;9;25
48;9;723;954;27;87
48;16;750;957;27;86
48;10;913;954;34;147
48;11;1262;955;20;38
48;12;1122;961;13;40
49;0;1488;963;32;85
49;2;1939;954;24;54
49;1;1728;952;47;54
49;3;2580;946;25;72
49;4;3553;946;49;131
49;8;466;950;12;45
49;14;46;952;12;22
49;6;77;947;10;27
49;9;723;954;27;85
49;16;750;957;27;86
49;10;913;954;36;147
49;11;1262;955;20;38
49;12;1122;961;13;40
50;0;1488;961;32;87
50;2;1939;954;24;54
50;1;1732;954;38;52
50;3;2580;946;25;72
50;4;3553;946;49;131
50;8;466;950;12;45
50;14;46;952;12;22
50;6;77;947;10;27
50;15;63;949;9;25
50;9;723;954;25;87
50;16;752;957;25;86
50;10;913;954;36;147
50;11;1262;955;20;38
50;12;1119;964;16;37
51;0;1488;961;32;89
51;1;1732;957;36;49
51;2;1939;954;24;54
51;3;2580;946;25;72
51;4;3553;946;47;131
51;8;466;948;12;47
51;6;77;947;10;27
51;14;43;952;15;22
51;15;63;949;9;25
51;9;723;954;25;87
51;16;752;954;25;91
51;10;913;957;34;144
51;11;1262;955;20;38
51;12;1119;964;16;37
52;0;1486;961;34;87
52;1;1732;957;36;49
52;2;1939;954;24;51
52;3;2580;946;25;72
52;4;3553;946;47;131
52;8;466;950;12;45
52;14;46;949;12;25
52;15;63;949;9;25
52;6;77;947;10;27
52;9;723;954;25;87
52;16;752;954;25;91
52;10;913;959;36;139
52;11;1264;955;20;40
52;12;1117;957;23;46
53;0;1485;961;34;87
53;2;1939;954;24;54
53;1;1730;957;36;47
53;3;2580;946;27;72
53;4;3553;946;47;131
53;8;466;948;12;47
53;14;46;949;12;25
53;15;63;949;9;25
53;6;77;947;12;26
53;9;723;954;25;85
53;16;752;957;25;86
53;10;913;957;39;141
53;11;1264;955;20;40
53;12;1117;957;23;46
54;0;1485;961;34;87
54;2;1939;954;24;54
54;1;1730;957;36;47
54;3;2580;946;27;72
54;4;3553;946;47;131
54;8;466;948;12;47
54;14;46;949;12;25
54;15;63;949;9;25
54;6;77;947;12;26
54;9;723;954;25;85
54;16;752;957;25;86
54;10;913;957;39;141
54;11;1264;955;20;40
54;12;1117;957;23;46
55;0;1484;963;33;84
55;1;1728;957;29;49
55;2;1939;954;24;54
55;3;2580;946;27;72
55;4;3553;946;47;131
55;8;466;948;12;47
55;14;46;949;12;25
55;15;63;949;9;25
55;6;80;947;9;26
55;9;723;952;25;89
55;16;755;957;24;86
55;10;913;957;41;141
55;11;1266;955;18;40
55;12;1119;966;18;33
56;1;1725;957;32;49
56;0;1484;963;33;82
56;2;1939;954;24;54
56;3;2580;946;27;72
56;4;3553;946;47;131
56;8;466;950;12;45
56;14;46;949;12;25
56;6;80;947;9;26
56;15;63;949;9;25
56;9;723;952;25;89
56;16;755;957;24;86
56;10;910;957;44;141
56;11;1266;955;20;40
56;12;1119;966;18;33
57;1;1725;957;29;49
57;0;1484;961;33;84
57;2;1939;954;24;54
57;3;2580;946;27;72
57;4;3553;946;47;131
57;8;466;948;12;47
57;14;46;949;12;25
57;6;80;947;9;26
57;15;63;949;9;25
57;16;755;954;24;91
57;9;723;952;25;89
57;10;913;959;44;139
57;11;1266;955;20;40
57;12;1119;966;18;33
58;0;1482;959;32;86
58;1;1723;957;29;49
58;2;1939;954;24;54
58;3;2580;946;27;72
58;4;3553;946;47;131
58;8;466;948;12;47
58;6;80;947;9;26
58;14;46;949;12;25
58;15;63;949;9;25
58;16;755;957;26;86
58;9;723;952;25;87
58;10;913;959;44;139
58;11;1267;955;21;40
58;12;1124;966;18;33
59;1;1723;957;29;49
59;0;1482;959;31;86
59;2;1939;954;24;54
59;3;2580;946;27;72
59;4;3553;946;47;131
59;8;466;948;12;47
59;6;80;947;9;26
59;14;46;949;12;25
59;15;63;949;9;25
59;16;755;957;26;86
59;9;723;952;25;89
59;10;913;959;44;139
59;11;1267;955;21;38
59;12;1124;966;18;33
60;0;1481;957;30;86
60;1;1723;957;31;49
60;2;1939;954;24;54
60;3;2580;946;25;72
60;4;3553;946;47;133
60;8;466;950;12;45
60;6;80;947;12;26
60;14;46;949;12;25
60;15;63;949;9;25
60;16;755;957;26;86
60;9;723;950;25;91
60;10;913;961;44;137
60;11;1271;955;18;35
60;12;1119;961;25;42
61;0;1481;955;30;86
61;1;1721;954;31;54
61;2;1936;954;24;54
61;3;2580;948;25;70
61;4;3553;946;45;133
61;8;466;948;12;47
61;6;80;947;12;29
61;14;48;949;10;25
61;15;63;949;9;25
61;16;757;954;24;89
61;9;725;950;23;91
61;10;913;959;46;139
61;11;1271;955;20;37
61;12;1119;959;27;42
62;0;1479;953;31;90
62;1;1719;954;33;54
62;2;1936;954;24;54
62;3;2580;948;25;70
62;4;3555;946;43;131
62;8;466;950;12;45
62;6;80;947;12;29
62;14;48;949;10;25
62;15;63;949;9;25
62;16;757;954;26;89
62;9;725;950;23;91
62;10;913;961;49;137
62;11;1271;955;20;37
62;12;1119;959;27;44
63;0;1479;955;29;88
63;2;1936;952;24;56
63;1;1719;954;33;54
63;3;2580;946;25;72
63;4;3555;946;43;131
63;8;466;948;12;47
63;14;48;949;10;25
63;6;80;947;12;29
63;15;63;949;9;25
63;16;755;954;28;89
63;9;725;950;23;91
63;10;913;964;49;134
63;11;1271;955;20;37
63;12;1119;959;27;42
64;0;1479;953;29;90
64;2;1936;954;24;54
64;1;1719;952;35;54
64;3;2580;948;25;70
64;4;3555;946;43;131
64;8;466;948;12;47
64;14;48;949;12;25
64;6;80;947;12;29
64;15;63;949;9;25
64;16;755;954;28;89
64;9;725;950;23;91
64;10;913;964;49;134
64;11;1273;955;20;37
64;12;1119;959;27;44
65;2;1936;954;24;54
65;0;1478;953;29;89
65;1;1712;952;54;57
65;3;2580;948;25;70
65;4;3555;944;43;133
65;8;466;950;12;45
65;14;48;949;12;25
65;6;80;947;12;26
65;15;63;949;9;25
65;16;755;954;28;89
65;9;725;950;23;91
65;10;913;964;49;134
65;11;1273;955;20;37
65;12;1119;959;27;44
66;0;1473;955;32;85
66;2;1934;954;26;54
66;1;1719;952;33;56
66;3;2580;948;25;70
66;4;3555;944;43;133
66;8;466;948;12;47
66;6;80;947;12;29
66;14;48;949;12;25
66;15;63;949;9;25
66;16;755;954;28;89
66;9;725;950;23;91
66;11;1273;955;20;37
66;10;913;964;49;134
66;12;1119;961;29;40
67;0;1473;954;31;86
67;2;1934;954;26;54
67;1;1712;952;54;59
67;3;2580;948;25;70
67;4;3555;944;43;133
67;8;466;948;12;47
67;6;80;947;12;29
67;14;48;949;12;25
67;15;63;949;12;25
67;9;725;948;23;93
67;16;759;957;27;81
67;11;1273;955;22;37
67;10;913;969;49;132
67;12;1119;959;32;44
68;2;1934;954;26;54
68;0;1471;950;31;90
68;1;1712;957;29;51
68;3;2580;948;25;70
68;4;3555;946;43;131
68;8;466;948;12;47
68;14;48;949;12;25
68;6;82;949;10;24
68;15;65;949;10;25
68;9;725;950;23;91
68;16;759;957;29;81
68;11;1277;953;18;39
68;10;915;969;47;132
68;12;1122;961;29;42
69;0;1470;950;31;90
69;2;1934;954;26;54
69;1;1712;957;29;51
69;3;2580;946;25;72
69;4;3555;946;43;131
69;8;466;948;12;47
69;14;48;949;12;25
69;15;65;949;10;25
69;6;82;949;10;24
69;9;725;948;23;96
69;16;759;957;29;79
69;11;1277;953;18;41
69;10;915;969;47;132
69;12;1124;961;27;42
70;0;1470;950;31;90
70;2;1934;954;26;54
70;1;1712;957;29;51
70;3;2580;946;25;72
70;4;3555;946;43;131
70;8;466;948;12;47
70;14;48;949;12;25
70;15;65;949;10;25
70;6;82;947;10;26
70;9;725;948;23;96
70;16;759;957;29;79
70;11;1279;953;18;41
70;10;915;966;47;135
70;12;1122;959;29;44
71;0;1469;950;30;92
71;2;1934;954;26;54
71;1;1714;957;25;49
71;3;2580;946;25;72
71;4;3555;946;43;131
71;8;466;948;12;47
71;14;48;949;12;25
71;15;65;949;10;25
71;6;82;947;10;26
71;9;725;950;23;91
71;16;759;957;31;79
71;11;1279;953;18;41
71;10;913;966;49;135
71;12;1124;961;29;42
72;0;1469;950;29;91
72;2;1934;954;24;54
72;1;1714;957;25;49
72;3;2580;946;25;72
72;4;3553;946;45;131
72;8;467;948;11;47
72;14;51;949;9;25
72;15;65;949;10;25
72;6;82;949;12;24
72;9;725;950;23;91
72;16;759;957;31;81
72;11;1279;953;18;41
72;10;913;966;49;135
72;12;1124;961;29;42
73;0;1467;948;29;93
73;2;1934;954;24;54
73;1;1712;957;27;49
73;3;2580;946;25;72
73;4;3555;946;43;131
73;8;467;948;11;47
73;14;51;949;9;25
73;15;65;949;12;25
73;6;82;947;12;26
73;9;725;950;23;91
73;16;755;954;42;89
73;10;915;966;49;137
73;11;1280;953;18;41
73;12;1131;968;22;28
74;0;1467;948;28;93
74;2;1934;954;24;54
74;1;1712;959;24;49
74;3;2580;946;25;72
74;4;3553;946;45;129
74;8;467;948;11;47
74;14;51;952;9;22
74;15;65;949;12;25
74;6;82;947;12;26
74;9;725;950;23;94
74;16;755;954;44;89
74;10;913;966;54;137
74;11;1284;955;16;37
74;12;1131;968;22;28
75;0;1467;950;28;89
75;2;1934;954;24;54
75;1;1712;959;24;49
75;3;2580;946;25;72
75;4;3553;946;45;129
75;8;467;948;11;47
75;14;51;952;9;22
75;15;65;949;12;25
75;6;84;947;10;26
75;9;723;950;25;94
75;16;755;957;44;84
75;10;915;966;52;137
75;11;1284;955;16;37
75;12;1133;968;20;28
76;0;1466;950;28;89
76;2;1934;954;24;54
76;1;1710;957;24;51
76;3;2580;946;25;72
76;4;3553;946;45;129
76;8;467;948;11;47
76;15;65;949;12;25
76;14;51;949;9;25
76;6;84;947;10;26
76;9;723;950;25;94
76;16;755;957;44;84
76;10;915;964;54;137
76;11;1286;955;16;37
76;12;1133;968;20;28
77;0;1466;952;26;87
77;2;1931;954;27;54
77;1;1710;957;24;51
77;3;2580;946;25;72
77;4;3553;946;45;129
77;8;467;948;11;47
77;15;65;949;12;25
77;14;51;949;9;25
77;6;84;947;10;26
77;16;755;959;47;82
77;9;723;950;25;94
77;10;918;966;51;135
77;11;1286;955;16;37
77;12;1135;968;18;30
78;0;1463;954;29;87
78;2;1931;954;27;54
78;1;1710;957;24;51
78;3;2580;946;25;72
78;4;3553;946;45;129
78;8;467;950;11;45
78;15;65;949;12;25
78;14;51;949;12;25
78;6;84;947;10;29
78;16;755;957;47;84
78;9;723;950;25;94
78;10;918;969;49;132
78;11;1286;955;18;39
78;12;1137;966;20;30
79;2;1931;954;25;54
79;1;1710;957;22;51
79;0;1459;955;35;84
79;3;2580;946;25;72
79;4;3553;944;45;133
79;8;467;950;11;45
79;15;65;947;12;27
79;14;51;949;12;25
79;6;84;947;10;29
79;16;755;959;47;80
79;9;723;952;23;91
79;10;920;971;51;130
79;11;1286;955;19;41
79;12;1133;961;29;40
80;2;1931;954;25;54
80;1;1708;954;24;54
80;0;1461;957;31;82
80;3;2580;946;25;72
80;4;3553;944;45;133
80;8;467;950;11;45
80;15;65;949;12;25
80;14;51;949;12;27
80;6;84;947;12;29
80;16;761;961;38;78
80;9;723;950;23;93
80;10;923;974;48;124
80;11;1288;955;17;41
80;12;1133;961;29;40
81;2;1931;954;25;54
81;1;1708;954;24;54
81;0;1461;957;31;84
81;3;2580;946;25;72
81;4;3553;944;45;133
81;8;467;950;11;45
81;15;65;949;12;25
81;14;51;949;12;27
81;6;84;947;12;29
81;16;761;961;38;78
81;9;723;950;23;93
81;11;1288;955;17;41
81;10;923;974;51;122
81;12;1133;961;29;40
82;2;1931;954;25;54
82;1;1708;954;22;54
82;0;1454;955;32;85
82;3;2580;946;25;72
82;4;3551;944;47;133
82;8;467;950;11;45
82;15;65;947;12;27
82;14;51;949;14;27
82;6;84;947;12;29
82;16;755;959;47;80
82;9;720;952;26;89
82;11;1288;957;19;39
82;10;923;976;51;118
82;12;1135;959;31;41
83;2;1931;954;25;54
83;1;1708;954;22;54
83;0;1454;957;32;83
83;3;2580;946;25;72
83;4;3551;944;47;131
83;8;467;950;11;45
83;15;65;947;12;27
83;6;84;947;12;29
83;14;51;949;14;27
83;16;755;959;49;80
83;9;720;952;26;89
83;10;923;971;56;120
83;11;1288;957;19;39
83;12;1137;959;29;44
84;2;1931;954;25;54
84;0;1454;957;31;83
84;1;1708;954;22;54
